season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
2007,LA,REG,16,333,574,3561,19,28,48,-328,6,4,5039,1121,193,-95.9476182588833,-1.91589701099691,1,404,1527,5,8,3,70,-58.4979801251593,0,333,0,3561,19,5,1,5039,1122,193,273.683259609862,1,1,752,79,139,0,0,17,30,225,71,18,200,73,2,6,1,42,14,17,9,9,0,94,779,65,30,357,82,1938,24,32,8,0,53,0.75,0,7,6,8,3,0,0,1,1,5,1,0,42;28;27;29;53;25;46;35;31;32;31;29;40;46;49;21;44;49;35;23;50;52;37;42,56;42;43;28;35;44;40;48,,896,336,0,25,25,0,0,1,0,1,1,0,56
2007,LAC,REG,16,281,471,3175,22,16,24,-170,6,3,3999,1278,159,16.4073123780359,1.51885776422018,0,485,2039,19,7,5,110,-38.9908756519608,0,281,0,3175,22,2,0,3999,1278,159,276.902016587384,0,3,641,214,242,0,0,18,42,282,62,30,293,95,2,2,0,109,7,11,18,18,3,94,761,58,32,281,48,1224,24,27,2,1,51,0.888888888888889,0,11,5,7,1,0,0,0,0,1,1,0,44;24;51;38;26;45;36;33;23;27;46;41;41;25;20;22;22;45;40;23;29;36;31;24,50;45,33,792,95,33,46,46,0,0,1,0,0,0,0,
2007,LV,REG,16,260,451,2894,17,20,42,-274,14,5,3707,1242,133,-41.8322024639272,-2.79638518769186,2,507,2098,11,12,5,122,-46.1720774657852,0,260,0,2894,17,2,2,3707,1151,133,206.245715986012,2,0,681,117,171,0,0,13,27,186,37,18,316,71,2,9,1,0,23,28,8,8,0,120,865,68,38,209,78,1686,23,32,8,1,54,0.71875,0,4,6,7,6,0,0,0,1,3,3,1,38;32;22;23;48;37;50;43;54;22;37;52;42;30;42;49;52;25;54;38;44;41;53,46;57;52;64;58;35;44;49,50,928,405,50,28,28,0,0,1,0,0,0,0,
2007,MIA,REG,16,318,558,3319,12,16,40,-269,8,6,4550,1434,163,-60.1317303998721,-3.00216379013847,1,391,1559,14,10,4,118,-13.5398517185834,1,318,0,3319,12,2,1,4550,1436,163,250.305828797094,1,1,664,151,219,0,0,13,30,167,49,14,160,57,1,3,0,0,10,17,8,8,1,91,732,65,24,230,79,1552,21,23,2,0,53,0.91304347826087,0,7,6,7,1,0,0,0,0,2,0,0,20;36;37;45;31;39;29;23;40;33;48;43;29;38;53;44;41;23;22;29;49,48;47,,752,95,0,26,26,0,0,1,0,0,0,0,
2007,MIN,REG,16,249,432,2934,12,14,37,-193,4,2,3653,1386,139,-10.4122498170971,-0.42504464063056,0,495,2634,22,13,9,138,0.29206275368762,3,249,0,2934,12,4,4,3653,1382,139,206.705078657116,0,1,760,83,199,0,0,20,35,267,62,17,336,79,6,3,1,0,10,13,14,15,2,86,662,45,29,242,60,1460,20,24,3,1,55,0.833333333333333,0,3,6,10,1,0,0,0,0,0,3,0,49;32;22;44;35;48;48;55;39;32;48;30;38;46;26;48;46;42;48;22,52;57;53,48,798,162,48,39,40,1,0,0.975,1,1,0,0,55
2007,NE,REG,16,403,586,4859,50,9,21,-128,4,3,4780,2098,245,246.987978599136,7.64118375963178,0,451,1849,17,2,1,127,10.1287869198171,1,403,0,4859,50,4,0,4780,2072,245,446.775638106482,0,2,536,220,250,0,0,18,44,329,85,19,288,75,3,2,0,0,6,8,12,12,3,78,690,51,33,311,55,1384,21,24,3,0,45,0.875,0,10,8,3,0,0,0,0,1,2,0,0,22;24;24;31;36;20;25;45;22;36;34;23;21;38;42;28;26;34;37;45;37,41;32;48,,650,121,0,74,74,0,0,1,0,0,0,0,
2007,NO,REG,16,443,655,4428,28,18,15,-100,8,4,4459,2050,233,52.0837633829901,4.67173563078117,0,390,1461,14,11,5,98,-34.8410843688329,4,443,2,4428,28,4,2,4459,2047,233,317.971151009709,0,0,660,153,183,0,0,17,32,198,65,13,267,74,3,3,1,0,13,16,10,10,2,68,581,84,24,197,71,1513,15,22,6,1,55,0.681818181818182,0,4,5,4,2,0,0,0,1,1,4,0,34;25;28;26;46;34;52;46;23;36;31;55;35;46;48,52;38;54;43;52;57,20,565,296,20,42,42,0,0,1,0,0,0,0,
2007,NYG,REG,16,302,543,3376,23,20,28,-222,9,6,4694,1332,167,-55.2198490000721,-5.34350494319212,0,468,2150,15,11,5,126,1.29735033708574,0,302,1,3376,23,2,2,4694,1332,167,259.89790933759,0,1,647,160,214,0,0,16,52,332,93,15,204,76,3,2,0,0,12,17,10,10,2,77,652,55,43,319,66,1579,23,27,4,0,48,0.851851851851852,1,9,5,8,0,0,0,1,3,0,0,0,44;48;24;48;32;34;29;32;29;39;20;41;40;26;28;46;20;48;19;23;23;35;42,34;34;29;38,,770,135,0,40,42,2,0,0.952380952380952,0,0,0,0,
2007,NYJ,REG,16,310,512,3331,15,19,53,-316,6,1,4155,1316,173,-53.0173363621407,0.640028177369987,1,446,1701,6,8,2,97,-34.6817144505284,0,310,0,3331,15,2,2,4155,1316,173,245.73909397906,1,4,584,273,309,0,0,10,29,208,60,15,110,70,0,1,0,24,15,19,6,6,1,63,485,72,20,183,75,1695,29,36,7,0,50,0.805555555555556,1,11,10,6,1,0,0,0,2,2,3,0,50;21;21;47;30;21;30;24;35;43;27;29;30;25;19;28;38;40;29;40;35;26;35;41;38;35;33;27;43,52;37;42;44;54;35;51,,940,315,0,23,24,0,1,0.958333333333333,2,2,0,0,38;43
2007,PHI,REG,16,350,577,4005,24,15,49,-250,8,4,4649,1752,186,20.5905082423951,-0.605323181852051,0,421,1974,12,3,2,124,7.89610964485688,0,350,1,4005,24,3,2,4649,1744,186,315.127741766948,0,0,652,111,225,0,0,10,35,239,52,11,111,65,0,8,0,0,10,12,8,8,2,83,649,65,42,340,71,1538,24,32,8,0,53,0.75,0,12,10,1,1,0,0,0,0,5,3,0,33;47;24;39;26;22;53;22;31;25;24;33;37;20;27;25;36;34;31;29;39;21;24;38,42;41;41;59;53;48;57;47,,740,388,0,36,36,0,0,1,0,0,0,0,
2007,PIT,REG,16,283,443,3422,34,14,47,-347,7,3,4363,1209,179,79.3165144461489,5.65571092466744,2,510,2164,9,7,3,113,-33.6422149264952,0,283,0,3422,34,1,0,4363,1209,179,322.588692668862,2,1,556,166,270,0,0,25,36,243,65,11,234,76,2,5,0,0,11,12,14,14,0,80,651,40,39,238,53,1145,23,25,2,0,49,0.92,0,9,10,4,0,0,0,0,0,1,0,1,26;31;34;28;39;31;36;49;35;40;22;28;35;30;37;33;48;24;21;23;44;21;29,65;44,,744,109,0,44,44,0,0,1,1,1,0,0,24
2007,SEA,REG,16,371,590,4181,30,13,36,-217,4,3,4814,1784,211,61.4292995264563,2.33560849694496,0,430,1627,9,7,4,99,-68.7162507270378,0,371,1,4181,30,2,2,4814,1784,211,329.85408544653,0,3,735,93,189,0,0,25,45,303,87,20,299,78,1,3,1,0,8,12,14,14,1,59,428,50,58,658,53,1173,28,34,5,1,54,0.823529411764706,0,12,5,8,3,0,0,0,0,3,2,0,28;46;28;28;23;23;31;25;52;38;48;45;43;39;26;22;20;40;23;46;33;23;41;23;42;39;54;51,54;44;46;52;40,44,980,236,44,43,43,0,0,1,0,0,0,0,
2007,SF,REG,16,274,514,2685,15,18,54,-362,11,7,4127,1209,141,-166.548290964241,-5.57880862635009,0,357,1477,8,10,5,73,-64.123598845808,0,274,1,2685,15,6,2,4127,1204,141,182.395843274699,0,0,754,83,277,0,0,12,31,183,54,12,138,69,0,3,1,0,18,22,9,9,1,97,702,70,56,483,73,1702,17,19,2,0,49,0.894736842105263,1,5,6,5,0,0,0,0,0,0,2,0,33;30;40;32;22;49;43;29;49;32;22;28;38;46;19;29;38,52;55,,579,107,0,22,22,0,0,1,0,1,1,0,52
2007,TB,REG,16,316,490,3579,18,8,36,-222,2,1,3444,1804,162,35.3532516221799,2.53655495433848,0,449,1872,15,6,4,106,-31.2243727951884,0,316,1,3579,18,6,5,3444,1797,162,234.57460679842,0,1,679,147,207,0,0,26,31,196,68,17,92,70,1,4,0,0,6,10,18,19,1,81,614,76,50,338,48,1119,28,33,5,0,49,0.848484848484848,0,11,11,6,0,0,0,1,0,1,3,0,38;32;27;27;25;38;23;43;48;44;22;42;32;23;35;27;48;39;27;31;33;28;34;34;22;31;23;49,54;40;58;26;53,,925,231,0,34,34,0,0,1,1,1,0,0,43
2007,TEN,REG,16,288,464,3077,9,17,30,-199,5,3,4090,1312,171,-9.50984313696487,1.48709856139289,0,543,2109,17,11,7,129,-66.695313423641,0,288,0,3077,9,5,3,4090,1306,171,236.873215056545,0,0,609,179,221,0,0,16,39,238,99,22,358,89,2,7,0,0,14,18,12,12,0,101,773,47,42,369,52,1121,35,39,4,0,56,0.897435897435897,0,10,12,9,4,0,0,2,0,1,1,0,20;31;30;36;33;30;40;48;52;25;21;30;28;43;29;29;35;23;47;53;37;49;56;37;28;23;44;37;37;40;25;46;40;54;33,27;47;53;29,,1269,156,0,28,28,0,0,1,1,1,0,0,29
2007,WAS,REG,16,319,525,3622,18,11,28,-159,10,8,4437,1531,193,45.3166243754978,2.24707137830187,2,499,1872,15,16,9,111,-90.7571875155296,0,319,0,3622,18,4,1,4437,1529,193,294.702384533209,2,0,621,190,262,0,0,17,32,198,58,14,301,83,2,4,2,24,14,21,10,10,0,90,751,62,40,299,65,1544,29,35,6,0,49,0.828571428571429,0,10,8,11,0,0,0,0,2,4,0,0,31;44;39;35;37;47;28;46;40;22;40;46;23;21;45;39;44;43;38;27;28;33;23;49;31;28;26;46;21,39;48;41;49;47;37,,1020,261,0,29,30,1,0,0.966666666666667,2,2,0,0,39;46
